,ICC1,ICC2,ICC3,ICC1k,ICC2k,ICC3k
glszm_LowGrayLevelZoneEmphasis_wavelet-LLL,0.7716313765095508,0.7715969277490662,0.7713642115329482,0.8710969863604592,0.871075034804257,0.8709267202202369
glszm_SizeZoneNonUniformity_wavelet-LLL,0.9995387619258695,0.9995387649240871,0.9995517598347676,0.9997693277655262,0.9997693292653266,0.9997758296763123
glszm_SizeZoneNonUniformityNormalized_wavelet-LLL,0.9726985667984166,0.9726964776816137,0.9725476381978121,0.9861603624288671,0.9861592887566393,0.9860827889422892
glszm_SmallAreaEmphasis_wavelet-LLL,0.9494689177198224,0.9494655047316161,0.9493372637860874,0.9740795650441656,0.9740777689342388,0.9740102766437075
glszm_SmallAreaHighGrayLevelEmphasis_wavelet-LLL,0.9957269336325014,0.9957269065542138,0.9957142869338115,0.9978588922685324,0.9978588786713489,0.9978525417720123
glszm_SmallAreaLowGrayLevelEmphasis_wavelet-LLL,0.9360604108379561,0.9360505593659458,0.9357622048334865,0.9669743832350923,0.9669691267489433,0.9668152446586076
glszm_ZoneEntropy_wavelet-LLL,0.9883467098540109,0.988346521836809,0.9883146303882898,0.9941392061614623,0.9941391110476933,0.9941229776046921
glszm_ZonePercentage_wavelet-LLL,0.9900599345611673,0.9900596119022139,0.9899953405224902,0.9950051426762558,0.9950049797310923,0.9949725211543043
glszm_ZoneVariance_wavelet-LLL,0.9860289292764514,0.986028888239208,0.986023095745482,0.9929653236578792,0.992965302849558,0.9929623657023627
ngtdm_Busyness_wavelet-LLL,0.8198198350458779,0.819925603876887,0.8208893559923692,0.9009901082050906,0.9010539794926175,0.9016356246917502
ngtdm_Coarseness_wavelet-LLL,0.9853142234282865,0.9853173996776449,0.9857437943022666,0.9926027948631961,0.9926044065675648,0.9928207225228959
ngtdm_Complexity_wavelet-LLL,0.9972787654361362,0.9972788202399034,0.9973189908586079,0.9986375289163656,0.9986375563929679,0.9986576960647435
ngtdm_Contrast_wavelet-LLL,0.9925133067538805,0.992513308328236,0.9925137257540089,0.9962425880817245,0.996242588874829,0.9962427991590581
ngtdm_Strength_wavelet-LLL,0.99380068254795,0.9938005748443236,0.9937660445246823,0.9968907035159965,0.9968906493287774,0.9968732763342834
firstorder_10Percentile_square,0.9926179847037173,0.9926198156319475,0.9931124501084773,0.9962953183435307,0.996296240602369,0.996544324485481
firstorder_90Percentile_square,0.9978608936206316,0.9978609187789076,0.9978843912450174,0.9989293016414712,0.9989293142475605,0.998941075487524
firstorder_Energy_square,0.9998864568557049,0.9998864570161773,0.9998892833404108,0.9999432252046581,0.9999432252849033,0.9999446386054911
firstorder_Entropy_square,0.9675740955031841,0.9675727321245091,0.9674913738939327,0.9835198559632778,0.9835191516196318,0.983477118864451
firstorder_InterquartileRange_square,0.9935405453751753,0.9935404211602034,0.9935022111698887,0.9967598077501809,0.9967597452395587,0.9967405158651426
firstorder_Kurtosis_square,0.5999132383731147,0.600474882531738,0.6021655295845932,0.7499322138032204,0.7503708918966185,0.7516895332790261
firstorder_Maximum_square,0.9855390342747581,0.9855389492362819,0.9855273583444681,0.9927168564930662,0.9927168133522235,0.992710933145943
firstorder_MeanAbsoluteDeviation_square,0.9964845015828279,0.9964844638893954,0.9964630955882315,0.9982391556686842,0.9982391367555368,0.9982284148304147
firstorder_Mean_square,0.9981450148009663,0.9981451016570163,0.9982385827913861,0.9990716463593518,0.9990716898680453,0.9991185150643256
firstorder_Median_square,0.9982929316925038,0.9982930124767895,0.9983875066701958,0.9991457367033519,0.9991457771645336,0.9991931027769029
firstorder_Minimum_square,0.8631866817953483,0.8632621081374693,0.8642150062556229,0.9265702575370388,0.9266137108325488,0.9271623748930609
firstorder_Range_square,0.9845139578327975,0.9845141318786669,0.9845362620611547,0.9921965566903272,0.9921966450767106,0.9922078834060787
firstorder_RobustMeanAbsoluteDeviation_square,0.9961749395719014,0.9961748905082326,0.9961493354918659,0.998083805005127,0.9980837803791864,0.9980709536908544
firstorder_RootMeanSquared_square,0.9983491383526621,0.9983491854284888,0.9984061263526067,0.9991738872774261,0.9991739108542447,0.9992024275614575
firstorder_Skewness_square,0.8353304605842833,0.8355045543932209,0.8372749411222449,0.9102779891947668,0.9103813470726267,0.9114312968431609
firstorder_TotalEnergy_square,0.9998883621192869,0.99988836221777,0.9998901263575178,0.9999441779437154,0.9999441779929625,0.9999450601605387
firstorder_Uniformity_square,0.7159078974804504,0.7160351570512453,0.7166772307729572,0.8344362754337248,0.8345227125551982,0.8349586257985883
firstorder_Variance_square,0.9989196057990051,0.9989196032111912,0.9989148179106314,0.9994595109288735,0.9994595096335673,0.9994571143904456
glcm_Autocorrelation_square,0.9979479714233849,0.9979479669365107,0.9979436028187144,0.9989729319251726,0.9989729296771249,0.9989707431288929
glcm_JointAverage_square,0.9974454545115348,0.9974455066203405,0.9974862009942864,0.9987210937436637,0.9987211198647508,0.9987415187126387
glcm_ClusterProminence_square,0.9983547438282786,0.9983547463387263,0.9983577930680063,0.999176694640027,0.9991766958973186,0.9991782217690495
glcm_ClusterShade_square,0.9925621477894656,0.9925622693046293,0.9925947021373349,0.9962671918570841,0.9962672530691017,0.9962835905090374
glcm_ClusterTendency_square,0.9991873825776463,0.9991873803814283,0.9991819795093789,0.9995935261349509,0.999593525035949,0.9995908223968576
glcm_Contrast_square,0.9982462988243348,0.9982462886422131,0.9982346969897438,0.9991223798704408,0.9991223747704401,0.9991165687329343
glcm_Correlation_square,0.9887295388705447,0.9887291807276201,0.9886663467667361,0.9943328336462202,0.9943326525393185,0.9943008774439761
glcm_DifferenceAverage_square,0.9964745258425984,0.996474485878722,0.9964518948293649,0.9982341501923678,0.9982341301397968,0.9982227945587748
glcm_DifferenceEntropy_square,0.9787589113757349,0.978758180937241,0.9786908704996179,0.9892654489123704,0.989265075809972,0.9892306929707512
glcm_DifferenceVariance_square,0.9984574508825739,0.9984574430719587,0.9984473319024499,0.9992281301176841,0.9992281262063454,0.9992230627884139
glcm_JointEnergy_square,0.44185398936956705,0.44254376648806887,0.4436403000904575,0.6128969959888411,0.6135602631529989,0.6146133494093499
glcm_JointEntropy_square,0.9684695803935413,0.9684680511340407,0.9683741167470796,0.9839822672798656,0.9839814779580528,0.9839329917093276
glcm_Imc1_square,0.9915662027485332,0.9915660080254589,0.9915202227498296,0.9957652438368217,0.9957651456489242,0.9957420581758082
glcm_Imc2_square,0.955621503075854,0.9556283723010115,0.9559243020741981,0.9773072157089978,0.9773108079594997,0.97746554001141
glcm_Idm_square,0.9673298587651465,0.9673292797024959,0.9672949900190246,0.9833936637065226,0.9833933644791559,0.9833756451640946
glcm_Idmn_square,0.9753028830095917,0.9753017579818204,0.9752129102343374,0.9874970480715446,0.987496471403228,0.9874509276254569
glcm_Id_square,0.9655119109609022,0.9655115475990461,0.9654912030287681,0.98245338079776,0.9824531926850887,0.9824426601767259
glcm_Idn_square,0.9471157142244201,0.9471157611204982,0.9471174408668748,0.972839680051247,0.9728397047902952,0.9728405909046856
glcm_InverseVariance_square,0.8644937423466892,0.8646378151957442,0.8664803321727196,0.9273227608247374,0.9274056421568143,0.9284644656973943
glcm_MaximumProbability_square,0.7102339642044576,0.7103606296160717,0.710982212848858,0.8305693595961698,0.8306559649651523,0.831080776304556
glcm_SumEntropy_square,0.957076488792761,0.9570753096703073,0.957022730235032,0.9780675351969934,0.9780669194907355,0.9780394631595278
gldm_DependenceEntropy_square,0.9047188003428022,0.9047115630501318,0.9045741452204944,0.9499762381512433,0.949972248397927,0.9498964873491664
gldm_DependenceNonUniformity_square,0.999705603977802,0.9997056074791039,0.9997293873832536,0.9998527803184567,0.9998527820696232,0.9998646753813522
gldm_DependenceNonUniformityNormalized_square,0.9792663780192877,0.9792677356714984,0.9793959987549243,0.9895245924394164,0.989525285561497,0.9895907634156905
gldm_DependenceVariance_square,0.9866200303738764,0.9866202428078942,0.9866515729773483,0.9932649578572881,0.9932650655098557,0.9932809420613969
gldm_GrayLevelNonUniformity_square,0.9983723315505144,0.9983723742178147,0.9984247191374883,0.9991855029096491,0.9991855242780653,0.9992117387022756
gldm_GrayLevelVariance_square,0.9989163490147657,0.9989163463853061,0.9989114987039686,0.9994578807733658,0.9994578794572102,0.9994554529819168
gldm_HighGrayLevelEmphasis_square,0.9977979725172431,0.9977979625327984,0.997788914173241,0.9988977726912085,0.9988977676879749,0.9988932335087694
gldm_LargeDependenceEmphasis_square,0.8918453784643315,0.8918918704343622,0.8926593178103881,0.9428311516539154,0.9428571308672007,0.9432857877910146
gldm_LargeDependenceHighGrayLevelEmphasis_square,0.9991325653308247,0.9991325832522143,0.9991738695526143,0.9995660944730638,0.9995661034415363,0.9995867640829206
gldm_LargeDependenceLowGrayLevelEmphasis_square,0.48184420383573723,0.4831799398231879,0.48568399592635286,0.6503304498387736,0.6515459477975255,0.6538187087672294
gldm_LowGrayLevelEmphasis_square,0.7364843354777105,0.7370775205355231,0.7404109139532894,0.8482476005464249,0.8486409061448101,0.8508460938933886
gldm_SmallDependenceEmphasis_square,0.9951112242511139,0.9951111443449638,0.9950786155871254,0.9975496224523918,0.9975495823032751,0.997533237851168
gldm_SmallDependenceHighGrayLevelEmphasis_square,0.9956066952040685,0.995606636596731,0.9955800742251287,0.9977985116974755,0.9977984822646405,0.9977851423593777
gldm_SmallDependenceLowGrayLevelEmphasis_square,0.9070331201053343,0.9071036554475606,0.9084822131421535,0.9512505163572982,0.9512893049692999,0.9520468222194378
glrlm_GrayLevelNonUniformity_square,0.9991595204155198,0.9991595322771087,0.9991877351136133,0.9995795835320308,0.999579589467813,0.999593702546229
glrlm_GrayLevelNonUniformityNormalized_square,0.7217003036034144,0.7217787118438811,0.7221856494496111,0.8383576422597353,0.8384105423988154,0.8386850159626084
glrlm_GrayLevelVariance_square,0.9988711106019132,0.9988711086802227,0.9988677079667311,0.999435236523206,0.999435235561275,0.9994335332804888
glrlm_HighGrayLevelRunEmphasis_square,0.9977502397705497,0.9977502290183372,0.9977406920733486,0.9988738531050264,0.9988738477168049,0.9988690684753952
glrlm_LongRunEmphasis_square,0.5735085358092925,0.5739352122638118,0.5750858829157195,0.7289550997120248,0.7292996659478928,0.7302279693487564
glrlm_LongRunHighGrayLevelEmphasis_square,0.9981903034681266,0.9981903051482002,0.9981921585378293,0.9990943322421632,0.9990943330837222,0.9990952614569895
glrlm_LongRunLowGrayLevelEmphasis_square,0.0813975457300434,0.08345635936191788,0.08383213616049731,0.15054139164906746,0.15405578386390753,0.15469579349709037
glrlm_LowGrayLevelRunEmphasis_square,0.7270122049803623,0.7276695631013708,0.731190997752662,0.8419305930598552,0.8423712249640122,0.8447259703890032
glrlm_RunEntropy_square,0.994087418323402,0.9940875461683067,0.9941305373795348,0.9970349435926088,0.9970350078946864,0.9970566306917008
glrlm_RunLengthNonUniformity_square,0.9996470400186072,0.999647042908857,0.9996634146067275,0.9998234888586189,0.9998234903042541,0.9998316789761648
glrlm_RunLengthNonUniformityNormalized_square,0.9511242063294364,0.9511295105753853,0.9513359980709332,0.9749499321919072,0.9749527188432496,0.9750611878337839
glrlm_RunPercentage_square,0.9358342721760742,0.935847837128596,0.9362436902307942,0.9668537081163477,0.9668609476215032,0.9670721665403562
glrlm_RunVariance_square,0.8345905172791833,0.83468850096019,0.8356785634455784,0.9098384728565317,0.909896694205423,0.910484635040903
glrlm_ShortRunEmphasis_square,0.8730802502097043,0.8731262088914077,0.8737589994824557,0.9322400896725668,0.9322662880342263,0.9326268743459469
glrlm_ShortRunHighGrayLevelEmphasis_square,0.9976339652546057,0.9976339513064905,0.997622189053828,0.9988155814395693,0.9988155744489815,0.9988096793481763
glrlm_ShortRunLowGrayLevelEmphasis_square,0.9656792610871855,0.9657124902147945,0.9675861120194229,0.9825400106760895,0.9825572101943256,0.9835260638492161
glszm_GrayLevelNonUniformity_square,0.9994167214837802,0.9994167250491454,0.9994289433255955,0.9997082756636211,0.9997082774473439,0.9997143901130817
glszm_GrayLevelNonUniformityNormalized_square,0.87755902626243,0.8775687957652991,0.8777088596501416,0.9347871507500313,0.9347926933432029,0.9348721503222582
glszm_GrayLevelVariance_square,0.9938578562674861,0.9938579600104476,0.9938915343635247,0.9969194675973482,0.996919519788902,0.9969364102654535
glszm_HighGrayLevelZoneEmphasis_square,0.995852407967827,0.9958523590661957,0.9958288766907905,0.9979218944168341,0.9979218698642895,0.9979100796877308
glszm_LargeAreaEmphasis_square,0.9814831825250575,0.9814858057593302,0.981763974176555,0.9906550721004121,0.9906564083442552,0.990798083898451
glszm_LargeAreaHighGrayLevelEmphasis_square,0.9983984380415631,0.9983984295040861,0.9983877852541732,0.9991985772566924,0.9991985729811089,0.9991932422937514
glszm_LargeAreaLowGrayLevelEmphasis_square,0.8289378592534951,0.8290768379136043,0.8304261898939723,0.9064691345957888,0.9065522243005578,0.9073582911770672
glszm_LowGrayLevelZoneEmphasis_square,0.9786366335795225,0.9786496262987733,0.979841461402638,0.9892029865120664,0.989209623867989,0.989818104635974
glszm_SizeZoneNonUniformity_square,0.99958770599235,0.999587709703291,0.9996057040358075,0.9997938104908255,0.9997938123470612,0.9998028131429127
glszm_SizeZoneNonUniformityNormalized_square,0.9719970415689407,0.9719969435169269,0.9719901366939613,0.9857996955163889,0.985799645088125,0.9857961443189583
glszm_SmallAreaEmphasis_square,0.9336619897503684,0.9336780818469609,0.9341312799676394,0.9656930680743248,0.9657016755913728,0.9659440283528931
glszm_SmallAreaHighGrayLevelEmphasis_square,0.9945839733228177,0.994583929481012,0.9945678277695729,0.9972846334124706,0.9972846113723591,0.9972765166695275
glszm_SmallAreaLowGrayLevelEmphasis_square,0.9323342786233463,0.9323238924182607,0.9320377701326733,0.9649823935096463,0.9649768303092064,0.9648235500785992
glszm_ZoneEntropy_square,0.9743962911462023,0.9743942271668684,0.9742371557545236,0.9870321328253033,0.9870310738955744,0.9869504815212384
glszm_ZonePercentage_square,0.9960983091786793,0.9960982626408216,0.996074501058867,0.9980453413524877,0.9980453179925038,0.9980333905678116
glszm_ZoneVariance_square,0.9837631556315518,0.9837652945922476,0.9840245555422714,0.9918151295822011,0.9918162166401397,0.9919479603147542
ngtdm_Busyness_square,0.9860080381328341,0.9860089219311757,0.9861334996222618,0.9929547304952901,0.992955178642793,0.9930183442450493
ngtdm_Coarseness_square,0.6933840505238672,0.693133413983054,0.6920020898602579,0.8189330120469259,0.8187581773044983,0.8179683630502019
ngtdm_Complexity_square,0.995264218508054,0.9952643629659323,0.9953250847497228,0.9976264890393879,0.9976265616116011,0.9976570658656038
ngtdm_Contrast_square,0.9942558570921464,0.994255756011736,0.9942207651542708,0.997119655992271,0.9971196051604977,0.9971020084903779
ngtdm_Strength_square,0.9712208499339324,0.9712187584437292,0.9710776146425343,0.9854003420940722,0.9853992655898863,0.9853266126393958
firstorder_10Percentile_squareroot,0.9977707243959147,0.9977708345264115,0.9978694278591986,0.9988841183941368,0.9988841735823434,0.998933577884975
firstorder_90Percentile_squareroot,0.9984176416881526,0.9984176605400813,0.9984414510390629,0.9992081943839773,0.9992082038248746,0.9992201177772174
firstorder_Energy_squareroot,0.9998640770449247,0.9998640773908771,0.9998691671471971,0.999932033903386,0.9999320340763858,0.9999345792940098
firstorder_Entropy_squareroot,0.9909580834120837,0.9909582404194582,0.9909926563872699,0.9954585098183382,0.9954585890366857,0.9954759533723875
firstorder_InterquartileRange_squareroot,0.9935454828124567,0.9935453466103965,0.9935034171498203,0.9967622924868323,0.9967622239441012,0.9967411227920201
firstorder_Kurtosis_squareroot,0.9343238500856892,0.9343144443057877,0.9340469061011931,0.9660469729971011,0.9660419453064746,0.9658989170889549
firstorder_Maximum_squareroot,0.9977667484904345,0.9977667321472378,0.9977521288126543,0.9988821259983164,0.9988821178084379,0.9988747997537203
firstorder_MeanAbsoluteDeviation_squareroot,0.9958781010204424,0.9958780764484504,0.9958662030782586,0.9979347942254339,0.997934781888639,0.99792882062166
firstorder_Mean_squareroot,0.9984108778437346,0.9984109127192063,0.9984547376445964,0.9992048070925335,0.9992048245580127,0.9992267714017757
firstorder_Median_squareroot,0.9984890532944294,0.9984890799954219,0.9985243712359849,0.9992439554757231,0.999243968846414,0.9992616408459896
firstorder_Minimum_squareroot,0.980635818829366,0.980642679967093,0.9813380975305092,0.9902232500359006,0.9902267480001853,0.990581162047633
firstorder_Range_squareroot,0.9920335753302009,0.992033936691807,0.9921239433174668,0.9960008582342902,0.9960010403630861,0.9960464022788575
firstorder_RobustMeanAbsoluteDeviation_squareroot,0.9944410625482056,0.9944409691003101,0.9944075363472453,0.997212784295219,0.9972127373104467,0.9971959273363972
firstorder_RootMeanSquared_squareroot,0.9984386068516665,0.9984386392278657,0.9984800471066094,0.999218693462496,0.9992187096759009,0.9992394455498361
firstorder_Skewness_squareroot,0.9444561918506366,0.9444533335791658,0.9443561408836829,0.9714347855291614,0.971433273577932,0.9713818585256568
firstorder_TotalEnergy_squareroot,0.9997538326814334,0.9997538334942967,0.9997604360679745,0.9998769011892646,0.9998769015957963,0.9998802036845491
firstorder_Uniformity_squareroot,0.9692146158557889,0.9692124816910687,0.9690781210264398,0.984366668875839,0.9843655681673861,0.984296266032634
firstorder_Variance_squareroot,0.998498402539102,0.9984983966900457,0.99849061800383,0.9992486371472751,0.9992486342183504,0.9992447390132471
glcm_Autocorrelation_squareroot,0.9891984761073398,0.9891990917745308,0.9893118697243956,0.994569911437999,0.9945702226237024,0.994627222388672
glcm_JointAverage_squareroot,0.9892187418519733,0.989219142172664,0.9892926093497887,0.9945801545495246,0.9945803568853853,0.9946174883474226
glcm_ClusterProminence_squareroot,0.9982035733838022,0.9982035670789978,0.9981965604650259,0.9991009791794357,0.9991009760213629,0.9990974664001251
glcm_ClusterShade_squareroot,0.996132082129008,0.9961320458705787,0.9961133704450121,0.9980622936199359,0.9980622754203947,0.9980529013970176
glcm_ClusterTendency_squareroot,0.9988084354743023,0.998808430849469,0.9988006775360182,0.9994038625690436,0.9994038602538691,0.9993999789586523
glcm_Contrast_squareroot,0.9987611365419707,0.9987611466880666,0.9987775063480262,0.9993801843374979,0.9993801894168364,0.9993883793228154
glcm_Correlation_squareroot,0.9918310244087106,0.9918308060431282,0.9917777834503246,0.9958987607426617,0.9958986506624524,0.9958719207443754
glcm_DifferenceAverage_squareroot,0.9972111234435687,0.9972111894190904,0.9972583730358247,0.9986036145484596,0.9986036476284108,0.9986273048088375
glcm_DifferenceEntropy_squareroot,0.9930346850130932,0.9930348447439984,0.9930803920394911,0.9965051712148898,0.9965052516395436,0.9965281842176832
glcm_DifferenceVariance_squareroot,0.9985027115258895,0.9985027192741233,0.9985130535720056,0.9992507948748455,0.9992507987547695,0.9992559736223204
glcm_JointEnergy_squareroot,0.9591486430951217,0.95914333839234,0.9588943063072631,0.9791484137516283,0.9791456496280734,0.9790158695339588
glcm_JointEntropy_squareroot,0.9921470422839443,0.9921471361693326,0.9921708598031227,0.9960580431316695,0.996058090445183,0.9960700458204418
glcm_Imc1_squareroot,0.9932713634611258,0.9932713219442681,0.9932590647819115,0.9966243248851021,0.9966243039862889,0.996618133920878
glcm_Imc2_squareroot,0.9890696718429872,0.9890693490490469,0.9890109341996991,0.9945048037724665,0.9945046405967802,0.9944751104122399
glcm_Idm_squareroot,0.991320995492163,0.9913210164218021,0.9913257976363438,0.9956415843917259,0.9956415949479642,0.9956440064333258
glcm_Idmn_squareroot,0.9693588870227975,0.9693566046458837,0.9692122164450309,0.9844410720772563,0.9844398950998382,0.98436543136496
glcm_Id_squareroot,0.9916220306773034,0.9916220499791276,0.9916266191538654,0.9957933939303496,0.9957934036626276,0.9957957075058115
glcm_Idn_squareroot,0.9838647703334905,0.9838640449818337,0.9837755946440179,0.9918667693948731,0.9918664007954666,0.9918214512771575
glcm_InverseVariance_squareroot,0.9905893231943743,0.9905900432450456,0.9907416549109165,0.9952724167180179,0.9952727801553682,0.995349298556021
glcm_MaximumProbability_squareroot,0.9708828105331826,0.9708800877076547,0.9706985425228394,0.9852263212651693,0.9852249193271748,0.9851314359629811
glcm_SumEntropy_squareroot,0.9914097910076101,0.9914098039333881,0.9914127875120125,0.9956863680036224,0.9956863745223887,0.9956878792072457
gldm_DependenceEntropy_squareroot,0.9909973594308826,0.9909976455108831,0.9910606320588736,0.995478326213506,0.9954784705499705,0.995510248258044
gldm_DependenceNonUniformity_squareroot,0.9998239644541062,0.9998239654109904,0.9998348351060259,0.9999119744792427,0.9999119749577691,0.9999174107325891
gldm_DependenceNonUniformityNormalized_squareroot,0.9979160614156923,0.9979160494822931,0.9979046207441555,0.9989569438753944,0.998956937896241,0.9989512115673149
gldm_DependenceVariance_squareroot,0.9960245156527702,0.9960245008995715,0.9960171083723611,0.9980082988379881,0.9980082914319756,0.9980045804162035
gldm_GrayLevelNonUniformity_squareroot,0.9995348314396271,0.999534839302535,0.9995686314238283,0.9997673616117815,0.9997673655450647,0.9997842691821663
gldm_GrayLevelVariance_squareroot,0.9985001449333357,0.99850013914818,0.9984924364917426,0.9992495096532934,0.9992495067563723,0.9992456496303265
gldm_HighGrayLevelEmphasis_squareroot,0.9896824141481384,0.9896829508238651,0.9897859194999408,0.994814455925983,0.9948147270539446,0.9948667440049901
gldm_LargeDependenceEmphasis_squareroot,0.9881161529956222,0.9881157040834492,0.988041057606127,0.9940225590006541,0.9940223318531505,0.9939845596507584
gldm_LargeDependenceHighGrayLevelEmphasis_squareroot,0.9911694492857552,0.9911694259632645,0.9911641904081101,0.9955651435303949,0.9955651317654882,0.9955624907104829
gldm_LargeDependenceLowGrayLevelEmphasis_squareroot,0.2566460991351735,0.25607323682248634,0.25567916085081127,0.40846201537855065,0.4077361563252155,0.40723644832581374
gldm_LowGrayLevelEmphasis_squareroot,0.37282807472420243,0.3721082681110219,0.3712560852419524,0.543153336661042,0.5423890763712144,0.5414832272944055
gldm_SmallDependenceEmphasis_squareroot,0.9945242768253052,0.9945243743978694,0.9945598187578346,0.99725462194754,0.9972546710020611,0.9972724903053781
gldm_SmallDependenceHighGrayLevelEmphasis_squareroot,0.9921073712657802,0.9921077522277673,0.9922035357349901,0.9960380505347938,0.9960382425280928,0.9960865121835387
gldm_SmallDependenceLowGrayLevelEmphasis_squareroot,0.8249746080611581,0.8249809583457627,0.8250408267340259,0.9040943412770067,0.9040981546388945,0.9041341044522989
glrlm_GrayLevelNonUniformity_squareroot,0.9996497665303972,0.9996497724002255,0.9996832813033302,0.9998248525939567,0.9998248555298991,0.99984161557001
glrlm_GrayLevelNonUniformityNormalized_squareroot,0.9627702424200273,0.9627675938623832,0.9626306290859855,0.9810320348376234,0.9810306598427427,0.9809595497185236
glrlm_GrayLevelVariance_squareroot,0.9984248919227873,0.9984248862510628,0.9984176959507762,0.9992118252311714,0.9992118223908371,0.9992082215582709
glrlm_HighGrayLevelRunEmphasis_squareroot,0.9897834476193176,0.9897839637832404,0.9898839862531372,0.9948654953417639,0.9948657560807076,0.9949162796340149
glrlm_LongRunEmphasis_squareroot,0.9957589215590795,0.9957588616320237,0.9957307219918633,0.9978749545372908,0.997874924446279,0.9978607945645714
glrlm_LongRunHighGrayLevelEmphasis_squareroot,0.9891190373000582,0.9891191969555394,0.9891482243385276,0.9945297578999037,0.9945298386033807,0.9945445112995132
glrlm_LongRunLowGrayLevelEmphasis_squareroot,0.4342817854832692,0.43392980082463767,0.4333904976787776,0.60557386962415,0.6052315818739373,0.6047068100152849
glrlm_LowGrayLevelRunEmphasis_squareroot,0.39881622847786985,0.39814231697784547,0.3972516991629555,0.5702196190729701,0.5695304578699112,0.5686186667741182
glrlm_RunEntropy_squareroot,0.9929461631869418,0.9929466969567007,0.9930969939247472,0.9964605984128652,0.9964608671902415,0.9965365428294287
glrlm_RunLengthNonUniformity_squareroot,0.9997413032594481,0.9997413053745076,0.9997576530624476,0.9998706348965588,0.9998706359543621,0.9998788118464349
glrlm_RunLengthNonUniformityNormalized_squareroot,0.9878113822356775,0.9878109660860024,0.987743518053423,0.9938683227829122,0.9938681121485119,0.9938339721220273
glrlm_RunPercentage_squareroot,0.9892914231275236,0.9892910401238167,0.9892202790809141,0.9946168888338941,0.9946166952647026,0.9945809315175158
glrlm_RunVariance_squareroot,0.998031930393209,0.9980319174399421,0.9980187800959986,0.9990149959183067,0.9990149894289079,0.9990084077668648
glrlm_ShortRunEmphasis_squareroot,0.9807101042902323,0.9807089656082443,0.9805931968319334,0.990261121166603,0.9902605406817898,0.990201519827944
glrlm_ShortRunHighGrayLevelEmphasis_squareroot,0.9900967579435688,0.9900972795049192,0.9902015788585578,0.9950237384102547,0.9950240017927444,0.995076668993971
glrlm_ShortRunLowGrayLevelEmphasis_squareroot,0.4997468047495297,0.4991720722046907,0.498027720736048,0.6664415662255625,0.6659303244231404,0.6649112213909429
glszm_GrayLevelNonUniformity_squareroot,0.999701100795022,0.9997011029999777,0.999715852648383,0.9998505280589888,0.9998505291617962,0.999857906136394
glszm_GrayLevelNonUniformityNormalized_squareroot,0.969432025062829,0.9694309578949596,0.9693632744227988,0.9844787864987643,0.9844782362222466,0.9844433345665083
glszm_GrayLevelVariance_squareroot,0.9969944698195586,0.9969944937692244,0.9970103831890951,0.9984949732080566,0.9984949852189613,0.9985029537973004
glszm_HighGrayLevelZoneEmphasis_squareroot,0.990513334617843,0.9905136860776417,0.9905870841629174,0.9952340608740617,0.9952342382829574,0.9952712865907895
glszm_LargeAreaEmphasis_squareroot,0.9987229013903656,0.9987229027430083,0.99872501834842,0.9993610426894364,0.9993610433666223,0.9993621025204189
glszm_LargeAreaHighGrayLevelEmphasis_squareroot,0.9971280308539893,0.9971280134701903,0.997115942544444,0.9985619504099682,0.9985619416930519,0.9985558888224179
glszm_LargeAreaLowGrayLevelEmphasis_squareroot,0.8859403411383142,0.8859400344541314,0.8859352702397384,0.9395210673563291,0.9395208949053981,0.9395182159429248
glszm_LowGrayLevelZoneEmphasis_squareroot,0.8180584186062162,0.8179482835364366,0.8169592203431815,0.8999253381894812,0.89985869338955,0.8992598305963926
glszm_SizeZoneNonUniformity_squareroot,0.9997135186314169,0.9997135196376472,0.999720542427718,0.9998567387948754,0.9998567392981346,0.9998602516869969
glszm_SizeZoneNonUniformityNormalized_squareroot,0.9361406841518444,0.936129612159941,0.9358051105122498,0.9670172129686277,0.9670113057313321,0.9668381444293414
glszm_SmallAreaEmphasis_squareroot,0.9058603530572968,0.9058597879479484,0.9058489125366793,0.9506051706297953,0.9506048594721583,0.9505988712725365
glszm_SmallAreaHighGrayLevelEmphasis_squareroot,0.9900945133647049,0.9900949403590416,0.9901803074690481,0.9950226049221412,0.9950228205498721,0.9950659282005258
glszm_SmallAreaLowGrayLevelEmphasis_squareroot,0.767362896607339,0.7673895876495601,0.767565717154832,0.8683704949112403,0.8683875847317926,0.8685003445194068
glszm_ZoneEntropy_squareroot,0.9920641946199322,0.9920647035963631,0.9921919754500031,0.9960162903376807,0.9960165468574836,0.9960806866776817
glszm_ZonePercentage_squareroot,0.9951118767479668,0.9951119834087532,0.9951554127797478,0.9975499503015335,0.9975500038935683,0.9975718246362059
glszm_ZoneVariance_squareroot,0.9988753810265664,0.9988753821618399,0.9988773988427864,0.9994373741434266,0.9994373747117024,0.9994383841861119
ngtdm_Busyness_squareroot,0.8120925143977136,0.8120105100674688,0.8113023923562662,0.8963035915057894,0.8962536426317242,0.895822139671409
ngtdm_Coarseness_squareroot,0.9848098629719623,0.9848161429695086,0.9856311140216256,0.9923468049451887,0.9923499931798344,0.9927635672724365
ngtdm_Complexity_squareroot,0.9979800979811584,0.9979801541680966,0.9980356782167994,0.9989890279583452,0.9989890561086457,0.9990168735200196
ngtdm_Contrast_squareroot,0.98961421115329,0.9896139389598566,0.9895620695638832,0.9947799986608008,0.9947798611395067,0.994753654286139
